LV1 排序,LV1 English,LV1 簡中,LV1 繁中,LV2 排序,LV2 English,LV2 簡中,LV2 繁中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
15,Beauty & Health,美妆保健,美妝保健,15.3,Hair Care,洗护美发,洗護美髮,21,Hair Care,頭髮護理,10502181,Other Hair Care,其他頭髮護理
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502201,Body Wash Mnstr Brd,沐浴露主流
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502202,Body Wash Ch Brand,沐浴露中系
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502203,Body Wash Kr Brand,沐浴露韓系
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502204,Body Wash Jp Brand,沐浴露日系
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502211,Body Wash Other Brd,沐浴露其他
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502221,Body Wash Men,沐浴露男士
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502241,Soap,香皂
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502242,Hand Soap,洗手液
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502243,Hand Sanitizer,免洗洗手液
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502251,Body Lotion,潤體乳
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502252,Hand Cream,手霜
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502253,Deodorant,止汗劑
15,Beauty & Health,美妆保健,美妝保健,15.4,Bath & Body,身体保养,身體保養,22,Bath & Body Care,沐浴/身體護理,10502261,Other Bath & Body,其他身體護理
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502301,Toothpaste Mnstr Brd,牙膏主流
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502302,Toothpaste Ch Brand,牙膏中系
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502303,Toothpaste Kr Brand,牙膏韓系
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502304,Toothpaste Jp Brand,牙膏日系
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502311,Toothpaste Other Brd,牙膏其他
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502321,Toothpaste Kids,牙膏兒童
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502331,Toothbrush Multipack,牙刷多支裝
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502332,Toothbrush Single,牙刷單支裝
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502333,Toothbrush Kids,牙刷兒童
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502334,Floss,牙綫
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502341,Mousewash,漱口水
15,Beauty & Health,美妆保健,美妝保健,15.5,Oral Care,口腔护理,口腔護理,23,Oral Care,口腔護理,10502351,Other Oral Care,其他口腔護理
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502701,Pad Mainstream Brand,衛生巾主流
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502702,Pad Korean Brand,衛生巾韓系
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502703,Pad Japanese Brand,衛生巾日系
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502711,Pad Other Brand,衛生巾其他
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502721,Tampon,棉條
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,27,Feminine Care,女性衛生用品,10502731,Other Feminine Care,其他女性衛生用品
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502801,Vitamin,維他命
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502802,Oral Medicine,口服藥
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502803,ExternalUse Medicine,外用藥
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502804,First Aid,創可貼
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502805,Mask,口罩
15,Beauty & Health,美妆保健,美妝保健,15.6,Personal Care,个人护理,個人護理,28,Supplements,維他命/藥品,10502811,Other Supplements,其他維他命/藥品
15,Beauty & Health,美妆保健,美妝保健,15.7,Makeup,彩妆,彩妝,25,Makeup,彩妆,10502501,Lipstick,口紅
15,Beauty & Health,美妆保健,美妝保健,15.7,Makeup,彩妆,彩妝,25,Makeup,彩妆,10502502,Mascara,睫毛膏
15,Beauty & Health,美妆保健,美妝保健,15.7,Makeup,彩妆,彩妝,25,Makeup,彩妆,10502503,Liner,眼綫筆
15,Beauty & Health,美妆保健,美妝保健,15.7,Makeup,彩妆,彩妝,25,Makeup,彩妆,10502504,Makeup Remover,卸妝水
15,Beauty & Health,美妆保健,美妝保健,15.7,Makeup,彩妆,彩妝,25,Makeup,彩妆,10502511,Other Makeup,其他彩妆商品
15,Beauty & Health,美妆保健,美妝保健,15.8,Others,其他,其他,22,Bath & Body Care,沐浴/身體護理,10502231,Bath Ball,沐浴球
15,Beauty & Health,美妆保健,美妝保健,15.8,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502601,Makeup Brush,化妆刷
15,Beauty & Health,美妆保健,美妝保健,15.8,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502604,Cotton Swab,棉棒
15,Beauty & Health,美妆保健,美妝保健,15.8,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502611,Other Beauty Acc,其他美妝配件
15,Beauty & Health,美妆保健,美妝保健,15.8,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502621,Hair Accessory,美髮配件
16,Deli/Prepared Foods,熟食部,熟食部,16.1,XXXXX,预留位,預留位,,,,,,
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102101,BBQ BEEF,燒臘牛肉
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102102,BBQ Lamb,燒臘羊肉
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102103,BBQ PORK,燒臘豬肉
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102104,BBQ POULTRY,燒臘禽類
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102105,BBQ Other,其他燒臘产品
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102106,BBQ SAUCE/Marinate,燒臘卤水类
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102107,BBQ COMBO,燒臘飯
16,Deli/Prepared Foods,熟食部,熟食部,16.2,Chinese BBQ,明火烧腊,明火燒臘,21,BBQ ,燒臘類,60102199,Hot Deli dept. key,0
16,Deli/Prepared Foods,熟食部,熟食部,16.3,Dim Sum,饮茶点心,飲茶點心,22,Dim Sum,點心類,60102201,HK Dim Sum Steam,港粵蒸點
16,Deli/Prepared Foods,熟食部,熟食部,16.3,Dim Sum,饮茶点心,飲茶點心,22,Dim Sum,點心類,60102202,HK Dim Sum Fry,港粵炸點
16,Deli/Prepared Foods,熟食部,熟食部,16.3,Dim Sum,饮茶点心,飲茶點心,22,Dim Sum,點心類,60102203,HK Dim Sum Griddle,港粵煎點
16,Deli/Prepared Foods,熟食部,熟食部,16.3,Dim Sum,饮茶点心,飲茶點心,22,Dim Sum,點心類,60102204,Other DIM SUM,其他點心
16,Deli/Prepared Foods,熟食部,熟食部,16.3,Dim Sum,饮茶点心,飲茶點心,22,Dim Sum,點心類,60102205,Congee/Noodle/Soup,粥/麵/湯
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102301,ASIAN ENTREE,東南亞熟食
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102302,JP/KO ENTREE,日韩熟食
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102303,Combo Lunch,快餐
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102304,Fried Food,炸物类
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102305,Hot Entree,热菜类
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102306,Bento,便当
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102307,Breakfast,早餐
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102308,Snack,小吃
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102309,Other Hot Meal,其他热餐食
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,23,Hot Meal ,熱餐食,60102310,Service Charge,服務費
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,31,Sushi,壽司類,60103101,Sushi,壽司類
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,31,Sushi,壽司類,60103102,Sashimi,魚生類
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,31,Sushi,壽司類,60103103,Sushi Roll,壽司卷
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,31,Sushi,壽司類,60103104,Poke Bowl,鱼生饭
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,31,Sushi,壽司類,60103105,Combo Box,壽司拼盤
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,32,Sandwich & Wrap ,三明治/卷餅,60103201,Sandwich&Wrap Mnstrm,三明治/卷餅 主流
16,Deli/Prepared Foods,熟食部,熟食部,16.4,Bento/Sushi/Wraps,便当/寿司/卷饼,便當/壽司/捲餅,32,Sandwich & Wrap ,三明治/卷餅,60103202,Sandwich&Wrap CH,卷餅 中式
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103301,Cold Marinated Pork,冷鹵豬肉類
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103302,Cold Marinated Beef,冷鹵牛肉類
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103303,Cold Mrntd Chicken,冷鹵鷄肉類
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103304,Cold Mrntd Seafood,冷鹵鱼类/海鲜
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103305,Cold Marinated Combo,冷鹵拼盘
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,33,Cold Marinated Meat,冷滷葷菜,60103306,Cold Marinated Other,其他冷鹵
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,34,Cold Entrée,冷吃小菜,60103401,Cold Chinese Entrée,小菜中式
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,34,Cold Entrée,冷吃小菜,60103402,Cold Se Entrée,小菜東南亞 
16,Deli/Prepared Foods,熟食部,熟食部,16.5,Cold Dishes,冷盘小食,冷盤小食,34,Cold Entrée,冷吃小菜,60103403,Other Cold Entrée,其他小菜
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,39,Cooler Steam Buns,冷藏面点类,60103901,Meat Buns,肉包
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,39,Cooler Steam Buns,冷藏面点类,60103902,Vegetable Buns,素包
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,39,Cooler Steam Buns,冷藏面点类,60103903,Sweet Buns,甜包
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,39,Cooler Steam Buns,冷藏面点类,60103904,No Filling Buns,馒头类
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,39,Cooler Steam Buns,冷藏面点类,60103905,Other Buns,其他面点
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,40,Cooler Rice Dumpling,冷藏粽子,60104001,Meat Rice Dumplings,肉粽
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,40,Cooler Rice Dumpling,冷藏粽子,60104002,Veg Rice Dumplings,素粽
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,40,Cooler Rice Dumpling,冷藏粽子,60104003,Sweet Rice Dumplings,甜粽
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,41,Cooler Instant Food,冷藏即食/即热調味產品,60104101,Cooler instant food ,冷藏即热食品
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,41,Cooler Instant Food,冷藏即食/即热調味產品,60104102,Cooler Bento,冷藏便当
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,41,Cooler Instant Food,冷藏即食/即热調味產品,60104103,Cooler Dimsum/Snack,冷藏点心/小吃
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,41,Cooler Instant Food,冷藏即食/即热調味產品,60104104,Cooler Materials,冷藏食材
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,41,Cooler Instant Food,冷藏即食/即热調味產品,60104105,Cooler Mealkit,冷藏配菜
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,51,Material,原材料,60105101,Import Frozen,進口冷凍
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,51,Material,原材料,60105102,Import Refrigeration,進口冷藏
16,Deli/Prepared Foods,熟食部,熟食部,16.6,Others,其他,其他,51,Material,原材料,60105103,Import Room Temp,進口常溫
17,Bakery,面包部,麵包部,17.1,XXXXX,预留位,預留位,,,,,,
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,22,Fresh Cake,自製蛋糕類,50102201,Cream Cake,奶油蛋糕
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,22,Fresh Cake,自製蛋糕類,50102202,Mousse Cake,慕斯蛋糕
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,22,Fresh Cake,自製蛋糕類,50102203,Dessert/Pastries,甜品/糕點
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,23,Fresh Cooler Cake,自製冷藏蛋糕,50102301,Cake Roll,蛋糕卷
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,23,Fresh Cooler Cake,自製冷藏蛋糕,50102302,Cheesecakes,乳酪蛋糕
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,24,Other Cooler Dessert,其他冷藏點心,50102401,Other Cooler dessert,其他冷藏點心
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,25,Fr Rm Temp Dessert,自製常溫點心,50102501,Cup Cake,杯子蛋糕
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,25,Fr Rm Temp Dessert,自製常溫點心,50102504,Rice Cake,年糕
17,Bakery,面包部,麵包部,17.2,Cakes/Desserts,蛋糕/甜点,蛋糕/甜點,25,Fr Rm Temp Dessert,自製常溫點心,50102505,Oth Rm Temp Desserts,其他常溫點心
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102101,Toast,吐司
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102102,Roll,餐包
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102103,Small Bread,小麵包
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102104,Danish,丹麥麵包
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102105,Corissant,可頌
17,Bakery,面包部,麵包部,17.3,Breads,面包,麵包,21,Fresh Bread,自製麵包類,50102106,European Bread,歐包
17,Bakery,面包部,麵包部,17.4,Cookies/Pastries,饼干/酥饼,餅乾/酥餅,25,Fr Rm Temp Dessert,自製常溫點心,50102502,Chinese Pastry,中式酥餅
17,Bakery,面包部,麵包部,17.4,Cookies/Pastries,饼干/酥饼,餅乾/酥餅,25,Fr Rm Temp Dessert,自製常溫點心,50102503,Cookies,餅乾
